start_timestamp,end_timestamp,participant_id,start_time,end_time,alignment
1529665672986,1529707154209,230,2018-06-22 07:07:52,2018-06-22 18:39:14,11.52256194445822
1529750345083,1529792010778,230,2018-06-23 06:39:05,2018-06-23 18:13:30,11.57380416671435
1529844538135,1529880477843,230,2018-06-24 08:48:58,2018-06-24 18:47:57,9.983252222206858
1529923372718,1529973478429,230,2018-06-25 06:42:52,2018-06-25 20:37:58,13.91825305554602
1530008925574,1530052127258,230,2018-06-26 06:28:45,2018-06-26 18:28:47,12.000467777782017
1530101613377,1530143463024,230,2018-06-27 08:13:33,2018-06-27 19:51:03,11.62490194439888
1530182948817,1530220818754,230,2018-06-28 06:49:08,2018-06-28 17:20:18,10.51942694445451
1530267172743,1530306010380,230,2018-06-29 06:12:52,2018-06-29 17:00:10,10.788232500023312
1530360712525,1530391627690,230,2018-06-30 08:11:52,2018-06-30 16:47:07,8.587545833322737
1529677397996,1529729680361,231,2018-06-22 10:23:17,2018-06-23 00:54:40,14.522879166669316
1530560366436,1530586800080,232,2018-07-02 15:39:26,2018-07-02 23:00:00,7.342678888837496
1531580450484,1531631281017,233,2018-07-14 11:00:50,2018-07-15 01:08:01,14.11959249999788
1531754055932,1531803300100,233,2018-07-16 11:14:15,2018-07-17 00:55:00,13.678935555550787
1531852386262,1531889700074,233,2018-07-17 14:33:06,2018-07-18 00:55:00,10.364947777721618
1531933698817,1531976117965,233,2018-07-18 13:08:18,2018-07-19 00:55:17,11.783096666667197
1532019742513,1532062526479,233,2018-07-19 13:02:22,2018-07-20 00:55:26,11.884435000022252
1532203352195,1532235300171,233,2018-07-21 16:02:32,2018-07-22 00:55:00,8.87443777779738
1532278814954,1532321479601,233,2018-07-22 13:00:14,2018-07-23 00:51:19,11.851290833353996
1532400116680,1532408100169,233,2018-07-23 22:41:56,2018-07-24 00:55:00,2.2176358332898882
1532451624049,1532494500159,233,2018-07-24 13:00:24,2018-07-25 00:55:00,11.910030555526415
1532636788666,1532667300161,233,2018-07-26 16:26:28,2018-07-27 00:55:00,8.475415277812216
1531765060719,1531803300092,234,2018-07-16 14:17:40,2018-07-17 00:55:00,10.622048055529595
1531927105524,1531976100179,234,2018-07-18 11:18:25,2018-07-19 00:55:00,13.609626388880942
1532103065043,1532145459663,234,2018-07-20 12:11:05,2018-07-20 23:57:39,11.776283333367772
1532098631277,1532140149250,235,2018-07-20 10:57:11,2018-07-20 22:29:09,11.532770277791553
1532183021833,1532230200111,235,2018-07-21 10:23:41,2018-07-21 23:30:00,13.105077222254542
1532273575331,1532316600003,235,2018-07-22 11:32:55,2018-07-22 23:30:00,11.951297777758704
1532351104062,1532400762598,235,2018-07-23 09:05:04,2018-07-23 22:52:42,13.794037777781487
1532442563123,1532483015129,235,2018-07-24 10:29:23,2018-07-24 21:43:35,11.236668333344989
1532529483678,1532570560473,235,2018-07-25 10:38:03,2018-07-25 22:02:40,11.410220833354526
1532614568424,1532657017767,235,2018-07-26 10:16:08,2018-07-26 22:03:37,11.791484166648653
1532368119148,1532402904000,236,2018-07-23 13:48:39,2018-07-23 23:28:24,9.66245888888836
1532435440767,1532486436650,236,2018-07-24 08:30:40,2018-07-24 22:40:36,14.165523055593173
1532703244939,1532753880113,237,2018-07-27 10:54:04,2018-07-28 00:58:00,14.065326111117999
1532791481862,1532840280028,237,2018-07-28 11:24:41,2018-07-29 00:58:00,13.55504611114661
1515179804504,1515211383638,223,2018-01-05 14:16:44,2018-01-05 23:03:03,8.77198166668415
1515247562770,1515298007663,223,2018-01-06 09:06:02,2018-01-06 23:06:47,14.012470277812746
1515338145878,1515385800004,223,2018-01-07 10:15:45,2018-01-07 23:30:00,13.23725722220209
1515422589342,1515466754835,223,2018-01-08 09:43:09,2018-01-08 21:59:14,12.268192500008476
1515505555974,1515548711998,223,2018-01-09 08:45:55,2018-01-09 20:45:11,11.987784444424841
1515596409601,1515640506093,223,2018-01-10 10:00:09,2018-01-10 22:15:06,12.249025555517939
1515684774622,1515728169508,223,2018-01-11 10:32:54,2018-01-11 22:36:09,12.054134999977217
1515767378512,1515810813113,223,2018-01-12 09:29:38,2018-01-12 21:33:33,12.06516694439782
1515857350504,1515902406341,223,2018-01-13 10:29:10,2018-01-13 23:00:06,12.515510277814336
1515944564524,1515988114871,223,2018-01-14 10:42:44,2018-01-14 22:48:34,12.09731861114502
1516027310776,1516077011910,223,2018-01-15 09:41:50,2018-01-15 23:30:11,13.805870555573039
1516200996911,1516244478782,223,2018-01-17 09:56:36,2018-01-17 22:01:18,12.078297500014305
1516291093766,1516334479834,223,2018-01-18 10:58:13,2018-01-18 23:01:19,12.051685555577277
1516374944559,1516422600271,223,2018-01-19 10:15:44,2018-01-19 23:30:00,13.237697777748108
1516796815831,1516839912603,224,2018-01-24 07:26:55,2018-01-24 19:25:12,11.971325555509992
1516883387600,1516928795241,224,2018-01-25 07:29:47,2018-01-25 20:06:35,12.613233611120117
1516973201407,1517014764987,224,2018-01-26 08:26:41,2018-01-26 19:59:24,11.545438888867697
1517058612883,1517112000124,224,2018-01-27 08:10:12,2018-01-27 23:00:00,14.82978916671541
1517232122343,1517278581109,224,2018-01-29 08:22:02,2018-01-29 21:16:21,12.905212777786785
1517318925161,1517366449092,224,2018-01-30 08:28:45,2018-01-30 21:40:49,13.201091944442854
1517421582208,1517454943071,224,2018-01-31 12:59:42,2018-01-31 22:15:43,9.266906388931805
1517494249178,1517544111196,224,2018-02-01 09:10:49,2018-02-01 23:01:51,13.850560555590524
1517575990008,1517626355612,224,2018-02-02 07:53:10,2018-02-02 21:52:35,13.990445555580987
1517667875216,1517697264429,224,2018-02-03 09:24:35,2018-02-03 17:34:24,8.163670277727975
1517243687008,1517286052568,225,2018-01-29 11:34:47,2018-01-29 23:20:52,11.768211111161444
1517315208450,1517365291996,225,2018-01-30 07:26:48,2018-01-30 21:21:31,13.91209611111217
1517507087944,1517547604165,225,2018-02-01 12:44:47,2018-02-02 00:00:04,11.254505833321147
1517583931488,1517619967472,225,2018-02-02 10:05:31,2018-02-02 20:06:07,10.00999555554655
1517670029239,1517718505212,225,2018-02-03 10:00:29,2018-02-03 23:28:25,13.465548055503103
1517759632976,1517804437168,225,2018-02-04 10:53:52,2018-02-04 23:20:37,12.445608888864518
1517862635955,1517893200194,225,2018-02-05 15:30:35,2018-02-06 00:00:00,8.490066388911671
1517928336255,1517972577566,225,2018-02-06 09:45:36,2018-02-06 22:02:57,12.289253055519527
1518013482587,1518066000187,225,2018-02-07 09:24:42,2018-02-08 00:00:00,14.588222222261958
1518105309662,1518152400186,225,2018-02-08 10:55:09,2018-02-09 00:00:00,13.080701111157735
1518193415548,1518235200082,226,2018-02-09 11:23:35,2018-02-09 23:00:00,11.606814999977747
1518268934617,1518321600088,226,2018-02-10 08:22:14,2018-02-10 23:00:00,14.629297499987814
1518357519071,1518408000128,226,2018-02-11 08:58:39,2018-02-11 23:00:00,14.02251583331161
1518442969570,1518494400139,226,2018-02-12 08:42:49,2018-02-12 23:00:00,14.286269166668257
1518530038101,1518580805179,226,2018-02-13 08:53:58,2018-02-13 23:00:05,14.101966111063957
1518616772220,1518667200131,226,2018-02-14 08:59:32,2018-02-14 23:00:00,14.007753055559265
1518700096700,1518753606075,226,2018-02-15 08:08:16,2018-02-15 23:00:06,14.863715277777779
1518794156296,1518840017676,226,2018-02-16 10:15:56,2018-02-16 23:00:17,12.739272222254012
1518882034117,1518926400149,226,2018-02-17 10:40:34,2018-02-17 23:00:00,12.323897777729565
1518969679601,1519012800272,226,2018-02-18 11:01:19,2018-02-18 23:00:00,11.977964166667727
1519045517093,1519099200186,226,2018-02-19 08:05:17,2018-02-19 23:00:00,14.911970277825992
1519135839618,1519185600146,226,2018-02-20 09:10:39,2018-02-20 23:00:00,13.82236888885498
1519309762067,1519358498226,226,2018-02-22 09:29:22,2018-02-22 23:01:38,13.53782194448842
1518201730313,1518202862708,227,2018-02-09 13:42:10,2018-02-09 14:01:02,0.3145541666613685
1518272542746,1518322697098,227,2018-02-10 09:22:22,2018-02-10 23:18:17,13.931764444443914
1518454223963,1518496077270,227,2018-02-12 11:50:23,2018-02-12 23:27:57,11.62591861108939
1518535560521,1518577510803,227,2018-02-13 10:26:00,2018-02-13 22:05:10,11.652856111129125
1518618940222,1518666332921,227,2018-02-14 09:35:40,2018-02-14 22:45:32,13.16463861114449
1518707175579,1518751012869,227,2018-02-15 10:06:15,2018-02-15 22:16:52,12.177024999989404
1518792602259,1518838067184,227,2018-02-16 09:50:02,2018-02-16 22:27:47,12.629145833320088
1518876850236,1518926333777,227,2018-02-17 09:14:10,2018-02-17 22:58:53,13.745428055524826
1518964781498,1519011975401,227,2018-02-18 09:39:41,2018-02-18 22:46:15,13.109417500032318
1519048592755,1519096192020,227,2018-02-19 08:56:32,2018-02-19 22:09:52,13.222018055518468
1519136005599,1519188060035,227,2018-02-20 09:13:25,2018-02-20 23:41:00,14.459565555585755
1519227604369,1519270224390,227,2018-02-21 10:40:04,2018-02-21 22:30:24,11.838894722263019
1519314345396,1519356706698,227,2018-02-22 10:45:45,2018-02-22 22:31:46,11.76702833334605
